id,churn_probability,risk_level,primary_threshold,above_primary_threshold,actual_churn,positive_driver_1,positive_driver_1_shap,positive_driver_1_abs_shap,positive_driver_1_value,positive_driver_1_type,positive_driver_2,positive_driver_2_shap,positive_driver_2_abs_shap,positive_driver_2_value,positive_driver_2_type,positive_driver_3,positive_driver_3_shap,positive_driver_3_abs_shap,positive_driver_3_value,positive_driver_3_type,positive_driver_4,positive_driver_4_shap,positive_driver_4_abs_shap,positive_driver_4_value,positive_driver_4_type,positive_driver_5,positive_driver_5_shap,positive_driver_5_abs_shap,positive_driver_5_value,positive_driver_5_type,negative_driver_1,negative_driver_1_shap,negative_driver_1_abs_shap,negative_driver_1_value,negative_driver_1_type,negative_driver_2,negative_driver_2_shap,negative_driver_2_abs_shap,negative_driver_2_value,negative_driver_2_type,negative_driver_3,negative_driver_3_shap,negative_driver_3_abs_shap,negative_driver_3_value,negative_driver_3_type,negative_driver_4,negative_driver_4_shap,negative_driver_4_abs_shap,negative_driver_4_value,negative_driver_4_type,negative_driver_5,negative_driver_5_shap,negative_driver_5_abs_shap,negative_driver_5_value,negative_driver_5_type
60839,0.005980303929024847,Below Primary Threshold,0.1,False,0,total_rech_num_8,0.1848214,0.1848214,19.0,Risk-increasing contribution,std_og_t2t_mou_8,0.12228985,0.12228985,1177.19,Risk-increasing contribution,total_og_mou_min_6_8,0.0988528,0.0988528,1382.54,Risk-increasing contribution,arpu_8,0.069690764,0.069690764,831.587,Risk-increasing contribution,std_og_mou_8,0.0595154,0.0595154,1256.61,Risk-increasing contribution,total_activity_8,-0.5612444,0.5612444,1507.85,Risk-reducing contribution,voice_rech_recency_8,-0.5577662,0.5577662,2.0,Risk-reducing contribution,last_day_rch_amt_8,-0.42447716,0.42447716,50.0,Risk-reducing contribution,roam_og_mou_8,-0.33682078,0.33682078,0.0,Risk-reducing contribution,total_ic_mou_min_6_8,-0.3061977,0.3061977,98.59,Risk-reducing contribution
41930,0.005156272792860703,Below Primary Threshold,0.1,False,0,aon,0.10799357,0.10799357,398.0,Risk-increasing contribution,spl_ic_mou_8,0.041219085,0.041219085,0.0,Risk-increasing contribution,total_og_mou_pct_change_7_to_8,0.036112223,0.036112223,-0.19978148899641,Risk-increasing contribution,max_rech_amt_8,0.032253344,0.032253344,27.0,Risk-increasing contribution,onnet_mou_8,0.031874135,0.031874135,3.3,Risk-increasing contribution,voice_rech_recency_8,-1.1362839,1.1362839,1.0,Risk-reducing contribution,total_activity_8,-0.5022266,0.5022266,126.52,Risk-reducing contribution,last_day_rch_amt_8,-0.36532247,0.36532247,27.0,Risk-reducing contribution,roam_og_mou_8,-0.33318543,0.33318543,0.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.1655936,0.1655936,-0.1453083834357898,Risk-reducing contribution
61791,0.6867066245639027,Very High,0.1,True,1,total_activity_8,0.77823067,0.77823067,5.98,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.6773318,0.6773318,-0.9889474170594216,Risk-increasing contribution,voice_rech_recency_8,0.3166331,0.3166331,23.0,Risk-increasing contribution,loc_ic_mou_7,0.14923905,0.14923905,74.93,Risk-increasing contribution,total_ic_mou_pct_change_7_to_8,0.1446874,0.1446874,-0.9779453776711232,Risk-increasing contribution,total_voice_mou_8,-0.13088687,0.13088687,5.98,Risk-reducing contribution,loc_og_t2f_mou_8,-0.09530798,0.09530798,2.16,Risk-reducing contribution,roam_og_mou_8,-0.081164815,0.081164815,0.0,Risk-reducing contribution,total_rech_num_8,-0.07283523,0.07283523,1.0,Risk-reducing contribution,loc_og_mou_8,-0.061293628,0.061293628,4.05,Risk-reducing contribution
14315,0.0033451582272010245,Below Primary Threshold,0.1,False,0,voice_rech_recency_8,0.2976915,0.2976915,12.0,Risk-increasing contribution,spl_og_mou_7,0.0822092,0.0822092,0.58,Risk-increasing contribution,loc_og_t2m_mou_6,0.032522354,0.032522354,214.06,Risk-increasing contribution,spl_ic_mou_8,0.030851668,0.030851668,0.0,Risk-increasing contribution,roam_og_mou_7,0.024147697,0.024147697,0.0,Risk-increasing contribution,total_activity_8,-0.5190234,0.5190234,313.40000000000003,Risk-reducing contribution,last_day_rch_amt_8,-0.42974475,0.42974475,110.0,Risk-reducing contribution,total_ic_mou_8,-0.3310936,0.3310936,100.79,Risk-reducing contribution,total_ic_mou_min_6_8,-0.2798611,0.2798611,60.23,Risk-reducing contribution,aon,-0.24469021,0.24469021,2847.0,Risk-reducing contribution
12856,0.009403942058119603,Below Primary Threshold,0.1,False,0,aon,0.24594197,0.24594197,333.0,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.18841892,0.18841892,-0.4303645018311117,Risk-increasing contribution,isd_ic_mou_8,0.1423729,0.1423729,9.66,Risk-increasing contribution,total_rech_num_8,0.10174521,0.10174521,11.0,Risk-increasing contribution,total_activity_change_7_to_8,0.095188595,0.095188595,-525.29,Risk-increasing contribution,total_activity_8,-0.5018655,0.5018655,695.28,Risk-reducing contribution,last_day_rch_amt_8,-0.32396355,0.32396355,25.0,Risk-reducing contribution,ic_others_8,-0.27358916,0.27358916,0.46,Risk-reducing contribution,total_ic_mou_min_6_8,-0.272797,0.272797,185.54,Risk-reducing contribution,total_ic_mou_8,-0.27091154,0.27091154,214.64,Risk-reducing contribution
58359,0.009161674017223197,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.35387367,0.35387367,0.0,Risk-increasing contribution,isd_ic_mou_8,0.12127697,0.12127697,8.2,Risk-increasing contribution,voice_rech_recency_8,0.05782954,0.05782954,4.0,Risk-increasing contribution,spl_ic_mou_8,0.052679215,0.052679215,0.0,Risk-increasing contribution,recharge_amount_min_6_8,0.030092958,0.030092958,120.0,Risk-increasing contribution,std_ic_t2f_mou_8,-0.54114735,0.54114735,5.21,Risk-reducing contribution,total_activity_8,-0.50806195,0.50806195,283.45000000000005,Risk-reducing contribution,total_ic_mou_8,-0.32069498,0.32069498,52.19,Risk-reducing contribution,total_ic_mou_min_6_8,-0.3080746,0.3080746,52.19,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.26541996,0.26541996,0.1780964256026601,Risk-reducing contribution
42229,0.01253998942655555,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.28453803,0.28453803,0.0,Risk-increasing contribution,voice_rech_recency_8,0.086242154,0.086242154,7.0,Risk-increasing contribution,max_rech_amt_7,0.06943555,0.06943555,7.0,Risk-increasing contribution,recharge_amount_std_6_8,0.04576066,0.04576066,20.949675149960893,Risk-increasing contribution,spl_ic_mou_8,0.045673154,0.045673154,0.0,Risk-increasing contribution,total_activity_8,-0.4664149,0.4664149,207.15,Risk-reducing contribution,total_ic_mou_8,-0.3300853,0.3300853,178.81,Risk-reducing contribution,total_ic_mou_min_6_8,-0.2944194,0.2944194,55.33,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.2391526,0.2391526,1.0090194937445447,Risk-reducing contribution,roam_og_mou_8,-0.19739234,0.19739234,0.0,Risk-reducing contribution
50277,0.023996429190800535,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.37239715,0.37239715,0.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.25029966,0.25029966,13.33,Risk-increasing contribution,std_ic_t2f_mou_6,0.082223795,0.082223795,2.71,Risk-increasing contribution,spl_ic_mou_8,0.052059747,0.052059747,0.0,Risk-increasing contribution,max_rech_amt_8,0.050767448,0.050767448,0.0,Risk-increasing contribution,total_activity_8,-0.43608725,0.43608725,98.02,Risk-reducing contribution,aon,-0.32132223,0.32132223,2805.0,Risk-reducing contribution,roam_og_mou_8,-0.18184166,0.18184166,0.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.16439776,0.16439776,0.7757246376811593,Risk-reducing contribution,total_voice_mou_8,-0.110332355,0.110332355,98.02,Risk-reducing contribution
69904,0.0018641937436100124,Below Primary Threshold,0.1,False,0,aon,0.16001855,0.16001855,291.0,Risk-increasing contribution,loc_og_mou_change_6_to_8,0.13788237,0.13788237,-456.0199999999999,Risk-increasing contribution,std_ic_mou_min_6_8,0.058238257,0.058238257,80.66,Risk-increasing contribution,arpu_std_6_8,0.058115866,0.058115866,119.10970613215736,Risk-increasing contribution,spl_og_mou_7,0.05287677,0.05287677,13.44,Risk-increasing contribution,voice_rech_recency_8,-1.076847,1.076847,0.0,Risk-reducing contribution,total_activity_8,-0.5787015,0.5787015,791.67,Risk-reducing contribution,last_day_rch_amt_8,-0.5779583,0.5779583,130.0,Risk-reducing contribution,total_ic_mou_8,-0.36235327,0.36235327,202.89,Risk-reducing contribution,roam_og_mou_8,-0.2923169,0.2923169,0.0,Risk-reducing contribution
36544,0.7739011594332874,Very High,0.1,True,1,total_activity_8,1.7576503,1.7576503,0.0,Risk-increasing contribution,total_ic_mou_8,0.6579232,0.6579232,0.0,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.2675547,0.2675547,-1.0,Risk-increasing contribution,last_day_rch_amt_8,0.24555181,0.24555181,0.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.23148474,0.23148474,0.0,Risk-increasing contribution,arpu_std_6_8,-0.07275245,0.07275245,43.62865371391706,Risk-reducing contribution,roam_og_mou_8,-0.06332098,0.06332098,0.0,Risk-reducing contribution,recharge_value_per_transaction_8,-0.05672074,0.05672074,0.0,Risk-reducing contribution,arpu_avg_6_8,-0.055789437,0.055789437,56.27533333333333,Risk-reducing contribution,recharge_count_std_6_8,-0.04889999,0.04889999,2.0548046676563256,Risk-reducing contribution
41337,0.0057361006586215384,Below Primary Threshold,0.1,False,0,isd_ic_mou_8,0.28594345,0.28594345,76.31,Risk-increasing contribution,arpu_std_6_8,0.08825202,0.08825202,132.6982288913039,Risk-increasing contribution,std_og_mou_pct_change_7_to_8,0.08137244,0.08137244,76.61428571428571,Risk-increasing contribution,loc_og_t2f_mou_8,0.07870353,0.07870353,15.55,Risk-increasing contribution,std_ic_t2f_mou_6,0.06819052,0.06819052,163.88,Risk-increasing contribution,total_activity_8,-0.57368696,0.57368696,1096.83,Risk-reducing contribution,last_day_rch_amt_8,-0.5287316,0.5287316,150.0,Risk-reducing contribution,total_ic_mou_min_6_8,-0.38269556,0.38269556,285.46,Risk-reducing contribution,std_ic_t2f_mou_8,-0.32700327,0.32700327,239.46,Risk-reducing contribution,aon,-0.3146314,0.3146314,2596.0,Risk-reducing contribution
47859,0.01069141666760255,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.3353338,0.3353338,0.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.2657525,0.2657525,3.54,Risk-increasing contribution,aon,0.097765066,0.097765066,312.0,Risk-increasing contribution,spl_ic_mou_8,0.047661927,0.047661927,0.0,Risk-increasing contribution,voice_rech_recency_8,0.03189445,0.03189445,6.0,Risk-increasing contribution,total_activity_8,-0.48272052,0.48272052,1338.1,Risk-reducing contribution,vol_3g_mb_8,-0.3649531,0.3649531,895.95,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.21872725,0.21872725,1.1825862856397211,Risk-reducing contribution,total_ic_mou_8,-0.20848832,0.20848832,69.89,Risk-reducing contribution,roam_og_mou_8,-0.17702839,0.17702839,0.0,Risk-reducing contribution
28605,0.4036532177403405,High,0.1,True,0,roam_og_mou_8,0.91468495,0.91468495,66.33,Risk-increasing contribution,roam_ic_mou_8,0.29517835,0.29517835,32.54,Risk-increasing contribution,voice_rech_recency_8,0.28557813,0.28557813,5.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.23968515,0.23968515,0.0,Risk-increasing contribution,total_activity_6,0.21316688,0.21316688,0.0,Risk-increasing contribution,total_activity_8,-0.45079154,0.45079154,289.37,Risk-reducing contribution,last_day_rch_amt_8,-0.3197121,0.3197121,30.0,Risk-reducing contribution,total_ic_mou_8,-0.21034047,0.21034047,130.53,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.082441695,0.082441695,0.116439677456692,Risk-reducing contribution,total_voice_mou_8,-0.08234983,0.08234983,289.37,Risk-reducing contribution
42673,0.002314463244375325,Below Primary Threshold,0.1,False,0,aon,0.1674504,0.1674504,267.0,Risk-increasing contribution,total_rech_num_8,0.06915498,0.06915498,12.0,Risk-increasing contribution,max_rech_amt_7,0.05577876,0.05577876,50.0,Risk-increasing contribution,recharge_count_min_6_8,0.04613296,0.04613296,6.0,Risk-increasing contribution,loc_ic_t2f_mou_7,0.041836526,0.041836526,31.49,Risk-increasing contribution,spl_ic_mou_8,-0.57316834,0.57316834,0.1,Risk-reducing contribution,voice_rech_recency_8,-0.48127177,0.48127177,2.0,Risk-reducing contribution,total_activity_8,-0.4721591,0.4721591,371.81,Risk-reducing contribution,total_ic_mou_8,-0.29040846,0.29040846,154.43,Risk-reducing contribution,total_ic_mou_min_6_8,-0.24843535,0.24843535,96.18,Risk-reducing contribution
58662,0.9870851328331386,Very High,0.1,True,1,total_activity_8,1.8613716,1.8613716,0.0,Risk-increasing contribution,total_ic_mou_8,0.95890623,0.95890623,0.0,Risk-increasing contribution,arpu_avg_6_8,0.9456207,0.9456207,35.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.43761697,0.43761697,0.0,Risk-increasing contribution,total_rech_num_7,0.37983745,0.37983745,0.0,Risk-increasing contribution,aug_vbc_3g,-0.08113191,0.08113191,379.37,Risk-reducing contribution,roam_og_mou_8,-0.05253619,0.05253619,0.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.04571999,0.04571999,-0.0296725950017562,Risk-reducing contribution,arpu_std_6_8,-0.03399133,0.03399133,49.49747468305833,Risk-reducing contribution,recharge_count_std_6_8,-0.027703008,0.027703008,0.4714045207910317,Risk-reducing contribution
61248,0.3867748637790245,High,0.1,True,1,total_ic_mou_8,0.5338271,0.5338271,0.0,Risk-increasing contribution,roam_og_mou_8,0.3847714,0.3847714,7.46,Risk-increasing contribution,total_ic_mou_min_6_8,0.29594812,0.29594812,0.0,Risk-increasing contribution,voice_rech_recency_8,0.25711638,0.25711638,23.0,Risk-increasing contribution,last_day_rch_amt_8,0.21607138,0.21607138,0.0,Risk-increasing contribution,total_activity_8,-0.5018399,0.5018399,385.02,Risk-reducing contribution,aon,-0.15944983,0.15944983,2602.0,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.08410973,0.08410973,-0.1537650006593697,Risk-reducing contribution,total_activity_6,-0.054382548,0.054382548,311.97,Risk-reducing contribution,std_ic_mou_std_6_8,-0.05234802,0.05234802,0.0,Risk-reducing contribution
65821,0.8003400012182295,Very High,0.1,True,1,total_activity_8,1.7510207,1.7510207,0.0,Risk-increasing contribution,total_ic_mou_8,0.657192,0.657192,0.0,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.28059068,0.28059068,-1.0,Risk-increasing contribution,total_ic_mou_min_6_8,0.22999986,0.22999986,0.0,Risk-increasing contribution,last_day_rch_amt_8,0.18528986,0.18528986,0.0,Risk-increasing contribution,max_rech_amt_7,-0.11843928,0.11843928,110.0,Risk-reducing contribution,arpu_std_6_8,-0.10567694,0.10567694,42.9312613863397,Risk-reducing contribution,roam_og_mou_8,-0.06289631,0.06289631,0.0,Risk-reducing contribution,recharge_count_std_6_8,-0.047817662,0.047817662,0.4714045207910317,Risk-reducing contribution,recharge_value_per_transaction_8,-0.04696973,0.04696973,0.0,Risk-reducing contribution
44691,0.008849082948203846,Below Primary Threshold,0.1,False,0,loc_ic_t2f_mou_7,0.16187899,0.16187899,112.59,Risk-increasing contribution,recharge_count_min_6_8,0.06971366,0.06971366,6.0,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.06815948,0.06815948,-0.3823496756388092,Risk-increasing contribution,max_rech_amt_7,0.053188644,0.053188644,50.0,Risk-increasing contribution,recharge_count_std_6_8,0.05179549,0.05179549,3.2998316455372216,Risk-increasing contribution,total_activity_8,-0.5819817,0.5819817,389.41,Risk-reducing contribution,last_day_rch_amt_8,-0.4441384,0.4441384,50.0,Risk-reducing contribution,total_ic_mou_8,-0.2526228,0.2526228,131.06,Risk-reducing contribution,roam_og_mou_8,-0.22705372,0.22705372,0.0,Risk-reducing contribution,total_ic_mou_min_6_8,-0.21102957,0.21102957,112.51,Risk-reducing contribution
6080,0.04963144287077702,Below Primary Threshold,0.1,False,0,roam_og_mou_8,0.6462579,0.6462579,226.69,Risk-increasing contribution,roam_ic_mou_8,0.24329849,0.24329849,160.78,Risk-increasing contribution,roam_og_mou_change_6_to_8,0.12943418,0.12943418,226.69,Risk-increasing contribution,roam_og_mou_7,0.114307374,0.114307374,0.0,Risk-increasing contribution,loc_ic_t2f_mou_6,0.08225975,0.08225975,0.61,Risk-increasing contribution,total_activity_8,-0.40950873,0.40950873,635.1899999999999,Risk-reducing contribution,vol_3g_mb_8,-0.36660334,0.36660334,281.95,Risk-reducing contribution,last_day_rch_amt_8,-0.27239597,0.27239597,30.0,Risk-reducing contribution,total_rech_data_8,-0.24766478,0.24766478,5.0,Risk-reducing contribution,voice_rech_recency_8,-0.2429505,0.2429505,3.0,Risk-reducing contribution
36584,0.8713751753476232,Very High,0.1,True,1,roam_og_mou_8,1.0223409,1.0223409,81.28,Risk-increasing contribution,total_activity_pct_change_7_to_8,0.656321,0.656321,-0.5952426246223853,Risk-increasing contribution,aon,0.4126441,0.4126441,182.0,Risk-increasing contribution,last_day_rch_amt_8,0.39927402,0.39927402,0.0,Risk-increasing contribution,std_og_mou_change_7_to_8,0.17226239,0.17226239,-713.02,Risk-increasing contribution,total_activity_8,-0.20789175,0.20789175,531.92,Risk-reducing contribution,total_ic_mou_8,-0.09642633,0.09642633,50.91,Risk-reducing contribution,total_ic_mou_min_6_8,-0.06596769,0.06596769,50.91,Risk-reducing contribution,total_og_mou_pct_change_7_to_8,-0.04130775,0.04130775,-0.6080618613822661,Risk-reducing contribution,total_voice_mou_8,-0.034218125,0.034218125,531.92,Risk-reducing contribution
7286,0.005017066571551881,Below Primary Threshold,0.1,False,0,last_day_rch_amt_8,0.30609342,0.30609342,0.0,Risk-increasing contribution,arpu_std_6_8,0.095132574,0.095132574,193.61569082248124,Risk-increasing contribution,total_ic_mou_max_6_8,0.058918748,0.058918748,616.78,Risk-increasing contribution,recharge_amt_change_6_to_8,0.050725225,0.050725225,-1500.0,Risk-increasing contribution,total_activity_change_6_to_8,0.044217832,0.044217832,-666.9899999999998,Risk-increasing contribution,total_activity_8,-0.5284111,0.5284111,1485.21,Risk-reducing contribution,total_ic_mou_min_6_8,-0.5281407,0.5281407,470.51,Risk-reducing contribution,aon,-0.49498817,0.49498817,3651.0,Risk-reducing contribution,total_ic_mou_8,-0.3285417,0.3285417,571.78,Risk-reducing contribution,total_activity_pct_change_7_to_8,-0.2036053,0.2036053,-0.2524499564619961,Risk-reducing contribution
23447,0.0008217590622232279,Below Primary Threshold,0.1,False,0,loc_og_t2c_mou_8,0.033157874,0.033157874,5.83,Risk-increasing contribution,total_rech_num_8,0.031461485,0.031461485,7.0,Risk-increasing contribution,recharge_count_min_6_8,0.030047981,0.030047981,5.0,Risk-increasing contribution,arpu_pct_change_7_to_8,0.029326452,0.029326452,0.5197394522575871,Risk-increasing contribution,recharge_count_trend_score,0.025050908,0.025050908,1.0,Risk-increasing contribution,voice_rech_recency_8,-0.91250587,0.91250587,0.0,Risk-reducing contribution,total_activity_8,-0.5467163,0.5467163,858.28,Risk-reducing contribution,spl_ic_mou_8,-0.4872892,0.4872892,0.25,Risk-reducing contribution,total_ic_mou_8,-0.32210585,0.32210585,209.71,Risk-reducing contribution,roam_og_mou_8,-0.241704,0.241704,0.0,Risk-reducing contribution
52527,0.0016810039067892797,Below Primary Threshold,0.1,False,0,arpu_avg_6_8,0.044683997,0.044683997,465.9886666666666,Risk-increasing contribution,total_rech_num_8,0.042130213,0.042130213,6.0,Risk-increasing contribution,recharge_count_min_6_8,0.035293,0.035293,6.0,Risk-increasing contribution,arpu_8,0.034482643,0.034482643,453.9,Risk-increasing contribution,last_day_rch_amt_7,0.034012523,0.034012523,110.0,Risk-increasing contribution,voice_rech_recency_8,-0.9413913,0.9413913,1.0,Risk-reducing contribution,total_activity_8,-0.5623711,0.5623711,1135.83,Risk-reducing contribution,total_ic_mou_min_6_8,-0.38985264,0.38985264,615.83,Risk-reducing contribution,total_ic_mou_8,-0.3735621,0.3735621,680.34,Risk-reducing contribution,last_day_rch_amt_8,-0.31490347,0.31490347,50.0,Risk-reducing contribution
32583,0.002273744560848209,Below Primary Threshold,0.1,False,0,std_ic_mou_std_6_8,0.06856982,0.06856982,8.91425948815841,Risk-increasing contribution,spl_ic_mou_8,0.03366452,0.03366452,0.0,Risk-increasing contribution,loc_og_t2m_mou_8,0.028033704,0.028033704,32.98,Risk-increasing contribution,max_rech_amt_8,0.02661887,0.02661887,102.0,Risk-increasing contribution,loc_ic_t2f_mou_7,0.025139984,0.025139984,34.73,Risk-increasing contribution,total_activity_8,-0.5442846,0.5442846,493.52,Risk-reducing contribution,total_ic_mou_min_6_8,-0.46143094,0.46143094,186.59,Risk-reducing contribution,total_ic_mou_8,-0.3584226,0.3584226,250.81,Risk-reducing contribution,last_day_rch_amt_8,-0.30909806,0.30909806,30.0,Risk-reducing contribution,aon,-0.26827225,0.26827225,2887.0,Risk-reducing contribution
30173,0.0014860723974551135,Below Primary Threshold,0.1,False,0,isd_ic_mou_8,0.3622149,0.3622149,181.83,Risk-increasing contribution,std_ic_t2f_mou_7,0.10658637,0.10658637,60.53,Risk-increasing contribution,std_ic_t2f_mou_6,0.101572104,0.101572104,18.29,Risk-increasing contribution,arpu_avg_6_8,0.055806033,0.055806033,447.277,Risk-increasing contribution,std_ic_mou_change_7_to_8,0.055093467,0.055093467,-67.92,Risk-increasing contribution,voice_rech_recency_8,-0.91315377,0.91315377,1.0,Risk-reducing contribution,total_activity_8,-0.59324294,0.59324294,1910.83,Risk-reducing contribution,total_ic_mou_min_6_8,-0.4278396,0.4278396,534.84,Risk-reducing contribution,std_ic_t2f_mou_8,-0.41706234,0.41706234,57.36,Risk-reducing contribution,total_ic_mou_8,-0.33472124,0.33472124,713.06,Risk-reducing contribution
